customer_id,customer_country,account_created_at,customer_segment,historical_orders,historical_chargebacks,email_age_days,usual_device_id,lifetime_value
C002256,IE,2022-12-01,Loyal,91,0,1801,DEV002256,10734.18
C002257,US,2022-07-31,Occasional,6,0,1734,DEV002257,573.65
C002258,CA,2022-12-31,Occasional,1,0,1191,DEV002258,118.07
C002259,IT,2025-07-13,New,0,0,253,DEV002259,0.0
C002260,GB,2022-04-03,Returning,13,1,1647,DEV002260,1361.71
C002261,DE,2022-12-03,Loyal,55,0,1805,DEV002261,3481.2
C002262,NL,2022-12-02,Occasional,5,0,1420,DEV002262,269.02
C002263,CA,2024-07-03,Returning,14,0,1098,DEV002263,951.13
C002264,ES,2020-04-17,Returning,10,0,2593,DEV002264,652.6
C002265,IT,2024-02-23,Returning,21,0,1148,DEV002265,1383.4
C002266,GB,2025-06-11,New,1,0,659,DEV002266,86.88
C002267,ES,2025-09-24,New,2,0,508,DEV002267,61.18
C002268,ES,2022-10-17,Occasional,3,0,1688,DEV002268,381.78
C002269,FR,2022-04-17,Returning,18,0,1788,DEV002269,2073.0
C002270,CA,2019-03-25,Returning,20,0,2663,DEV002270,1348.83
C002271,ES,2025-03-12,New,1,0,755,DEV002271,99.91
C002272,US,2020-06-02,Returning,16,0,2417,DEV002272,1523.64
C002273,GB,2022-09-27,Occasional,4,0,1622,DEV002273,344.74
C002274,GB,2022-12-16,Returning,5,0,1443,DEV002274,148.91
C002275,GB,2022-11-05,Occasional,6,0,1762,DEV002275,422.65
C002276,FR,2023-10-26,Occasional,2,0,1324,DEV002276,232.93
C002277,DE,2021-01-22,Loyal,29,0,1940,DEV002277,2284.3
C002278,AU,2018-02-02,Loyal,98,0,3598,DEV002278,10975.72
C002279,GB,2024-06-20,Occasional,5,0,762,DEV002279,627.92
C002280,US,2023-09-12,Loyal,61,0,1497,DEV002280,7650.22
C002281,GB,2025-04-28,Occasional,6,0,757,DEV002281,903.5
C002282,FR,2024-02-20,Occasional,5,0,846,DEV002282,377.22
C002283,FR,2019-09-10,Loyal,30,0,2338,DEV002283,2206.51
C002284,FR,2023-06-23,Occasional,6,0,1421,DEV002284,628.9
C002285,IT,2019-01-01,Loyal,39,0,2809,DEV002285,2613.1
C002286,IE,2023-05-22,Occasional,4,0,1244,DEV002286,600.08
C002287,US,2022-08-28,Returning,14,0,1685,DEV002287,881.31
C002288,IT,2025-02-02,New,1,0,681,DEV002288,95.63
C002289,DE,2022-01-07,Occasional,5,0,2105,DEV002289,740.85
C002290,IT,2022-05-04,Returning,15,0,1349,DEV002290,1670.18
C002291,GB,2021-03-04,Returning,10,0,1775,DEV002291,914.35
C002292,GB,2019-05-03,Loyal,69,0,3153,DEV002292,2098.93
C002293,FR,2021-07-16,Returning,22,0,1700,DEV002293,1786.45
C002294,FR,2017-05-08,Loyal,86,0,3800,DEV002294,3364.25
C002295,ES,2023-03-15,Occasional,4,0,1328,DEV002295,532.6
C002296,AU,2022-12-17,Occasional,6,0,1797,DEV002296,534.54
C002297,IE,2022-10-08,Returning,23,0,1670,DEV002297,1557.13
C002298,AU,2023-12-13,Returning,16,1,1462,DEV002298,1698.49
C002299,FR,2021-03-07,Returning,5,0,2280,DEV002299,290.47
C002300,IT,2025-11-13,New,0,0,250,DEV002300,0.0
C002301,US,2025-01-16,New,1,0,413,DEV002301,55.25
C002302,NL,2023-09-03,Returning,14,0,1064,DEV002302,545.34
C002303,ES,2025-08-23,New,1,0,787,DEV002303,145.73
C002304,NL,2023-06-21,Returning,17,0,971,DEV002304,2156.54
C002305,ES,2025-08-28,New,1,0,640,DEV002305,80.03
C002306,GB,2022-10-26,Returning,9,0,1484,DEV002306,829.59
C002307,CA,2025-03-24,New,0,0,771,DEV002307,0.0
C002308,AU,2024-06-26,Returning,18,0,864,DEV002308,1254.72
C002309,IT,2025-10-22,New,1,0,574,DEV002309,26.89
C002310,IE,2023-03-13,Returning,13,1,1607,DEV002310,1154.62
C002311,FR,2023-11-03,Occasional,6,0,928,DEV002311,701.72
C002312,NL,2025-12-17,New,0,0,553,DEV002312,0.0
C002313,DE,2021-02-24,Returning,10,0,2155,DEV002313,435.64
C002314,AU,2023-06-21,Returning,23,0,1625,DEV002314,2925.44
C002315,ES,2023-04-03,Returning,13,0,1328,DEV002315,632.08
C002316,GB,2023-02-13,Occasional,6,0,1095,DEV002316,452.64
C002317,ES,2021-07-05,Returning,15,0,1645,DEV002317,1786.46
C002318,NL,2025-03-06,New,1,0,998,DEV002318,122.3
C002319,IE,2025-10-13,New,1,0,651,DEV002319,93.71
C002320,IE,2025-03-04,New,1,0,428,DEV002320,120.67
C002321,FR,2024-07-31,Occasional,2,0,909,DEV002321,171.74
C002322,DE,2022-07-31,Returning,14,0,1829,DEV002322,1711.45
C002323,NL,2025-07-30,Occasional,4,0,423,DEV002323,376.77
C002324,FR,2023-06-04,Occasional,1,0,1310,DEV002324,128.22
C002325,US,2019-06-05,Returning,23,0,2914,DEV002325,3349.02
C002326,IE,2025-02-01,New,2,0,342,DEV002326,81.59
C002327,US,2024-05-13,Occasional,4,0,779,DEV002327,320.58
C002328,AU,2024-02-09,Occasional,2,1,961,DEV002328,85.32
C002329,DE,2024-07-30,Occasional,4,0,943,DEV002329,430.42
C002330,DE,2024-04-09,Occasional,6,0,1161,DEV002330,332.66
C002331,AU,2023-05-21,Loyal,40,0,1544,DEV002331,3453.55
C002332,DE,2022-03-23,Occasional,4,0,1805,DEV002332,148.09
C002333,ES,2025-01-07,New,1,0,929,DEV002333,53.94
C002334,AU,2025-10-16,New,2,0,407,DEV002334,215.75
C002335,AU,2020-12-25,Loyal,50,0,1974,DEV002335,8769.97
C002336,ES,2022-12-06,Occasional,2,0,1619,DEV002336,113.62
C002337,IE,2022-08-02,Returning,10,0,1790,DEV002337,1417.04
C002338,ES,2019-12-19,Returning,10,0,2732,DEV002338,1150.08
C002339,US,2018-03-01,Loyal,99,0,3110,DEV002339,5330.08
C002340,US,2023-12-12,Loyal,87,0,1445,DEV002340,2609.22
C002341,IT,2025-06-10,Occasional,4,0,373,DEV002341,104.91
C002342,ES,2021-02-19,Returning,7,0,2332,DEV002342,976.93
C002343,GB,2023-04-24,Returning,18,0,1399,DEV002343,1448.34
C002344,IT,2022-01-29,Occasional,5,0,1505,DEV002344,597.58
C002345,GB,2022-04-04,Occasional,6,0,1543,DEV002345,530.82
C002346,AU,2025-10-09,New,2,0,624,DEV002346,255.78
C002347,IT,2023-01-12,Returning,13,0,1193,DEV002347,1122.52
C002348,AU,2022-10-16,Returning,20,0,1503,DEV002348,2070.69
C002349,CA,2023-10-21,Occasional,6,0,816,DEV002349,652.88
C002350,CA,2024-03-30,Returning,23,0,1314,DEV002350,760.35
C002351,IE,2020-10-30,Returning,19,0,2465,DEV002351,2414.85
C002352,NL,2022-10-19,Occasional,2,0,1885,DEV002352,244.64
C002353,IT,2025-10-27,New,2,0,689,DEV002353,195.56
C002354,NL,2025-07-25,New,0,0,796,DEV002354,0.0
C002355,ES,2024-06-21,Returning,12,0,854,DEV002355,921.18
C002356,NL,2023-02-05,Occasional,5,0,1560,DEV002356,575.62
C002357,IE,2024-09-03,Occasional,2,0,947,DEV002357,223.22
C002358,IE,2025-01-04,Occasional,6,0,762,DEV002358,344.96
C002359,CA,2022-09-14,Returning,7,0,1557,DEV002359,551.5
C002360,ES,2023-10-05,Occasional,3,0,1138,DEV002360,423.13
C002361,GB,2023-07-03,Occasional,2,0,1488,DEV002361,225.26
C002362,AU,2021-04-14,Returning,17,0,2170,DEV002362,1209.31
C002363,AU,2022-12-31,Returning,9,0,1498,DEV002363,829.07
C002364,US,2024-10-15,Occasional,5,0,481,DEV002364,466.58
C002365,IT,2024-11-18,Occasional,3,0,995,DEV002365,479.44
C002366,ES,2025-02-11,New,2,0,880,DEV002366,136.34
C002367,US,2025-03-31,New,2,0,704,DEV002367,167.19
C002368,DE,2025-07-26,New,0,0,805,DEV002368,0.0
C002369,US,2024-08-18,Occasional,2,0,722,DEV002369,56.11
C002370,ES,2023-03-24,Returning,12,0,1271,DEV002370,1609.98
C002371,AU,2021-05-05,Returning,13,0,1794,DEV002371,1524.69
C002372,IT,2024-07-05,Occasional,4,0,658,DEV002372,357.57
C002373,DE,2022-09-09,Loyal,54,0,1635,DEV002373,2403.51
C002374,IE,2025-07-03,New,2,0,898,DEV002374,150.06
C002375,GB,2023-09-18,Occasional,2,0,1452,DEV002375,159.78
C002376,FR,2019-11-19,Returning,14,0,2735,DEV002376,669.41
C002377,GB,2025-10-29,New,2,0,566,DEV002377,84.43
C002378,DE,2022-05-04,Returning,16,0,1562,DEV002378,1986.8
C002379,IE,2020-08-22,Returning,14,0,2329,DEV002379,2465.46
C002380,DE,2024-03-14,Occasional,3,0,1074,DEV002380,245.61
C002381,GB,2025-03-10,New,1,0,298,DEV002381,45.07
C002382,CA,2020-05-30,Returning,18,0,2597,DEV002382,687.34
C002383,FR,2023-08-17,Occasional,5,0,1112,DEV002383,383.55
C002384,AU,2022-10-29,Occasional,4,0,1529,DEV002384,637.19
C002385,FR,2023-10-30,Occasional,6,0,1078,DEV002385,476.2
C002386,FR,2025-03-12,New,1,0,298,DEV002386,121.47
C002387,IT,2023-02-17,Occasional,2,0,1734,DEV002387,247.1
C002388,NL,2023-03-06,Occasional,5,0,1147,DEV002388,514.62
C002389,AU,2023-03-28,Occasional,4,0,1061,DEV002389,287.07
C002390,NL,2020-02-13,Returning,9,0,2337,DEV002390,1066.82
C002391,NL,2023-12-24,Loyal,55,0,1043,DEV002391,2778.7
C002392,NL,2025-10-30,New,0,0,690,DEV002392,0.0
C002393,ES,2022-01-28,Returning,19,0,2065,DEV002393,2097.86
C002394,AU,2023-04-13,Returning,19,0,1500,DEV002394,2867.32
C002395,IE,2022-01-28,Loyal,91,0,1912,DEV002395,10317.06
C002396,IE,2022-10-25,Returning,9,0,1500,DEV002396,421.95
C002397,CA,2024-03-24,Returning,19,0,1082,DEV002397,2288.87
C002398,ES,2019-05-19,Loyal,22,0,3096,DEV002398,663.01
C002399,FR,2024-10-01,Returning,5,0,562,DEV002399,411.46
C002400,DE,2020-11-18,Returning,18,0,2577,DEV002400,1766.95
C002401,NL,2023-12-20,Occasional,3,0,1389,DEV002401,231.24
C002402,NL,2023-01-11,Returning,21,0,1295,DEV002402,2004.18
C002403,ES,2022-05-29,Returning,12,0,1987,DEV002403,541.21
C002404,NL,2025-08-04,New,1,0,287,DEV002404,149.81
C002405,CA,2023-04-03,Occasional,4,0,1388,DEV002405,351.36
C002406,IE,2025-12-05,New,0,0,228,DEV002406,0.0
C002407,GB,2022-03-19,Occasional,6,0,1814,DEV002407,509.32
C002408,AU,2022-08-11,Occasional,5,0,1494,DEV002408,540.15
C002409,IE,2020-04-04,Loyal,31,0,2639,DEV002409,3206.77
C002410,FR,2021-03-22,Returning,20,0,2279,DEV002410,730.04
C002411,GB,2019-05-07,Returning,21,0,2959,DEV002411,554.94
C002412,IT,2020-01-18,Loyal,98,0,2794,DEV002412,3821.81
C002413,DE,2020-11-29,Loyal,59,0,1968,DEV002413,3642.21
C002414,GB,2017-12-10,Loyal,73,0,2976,DEV002414,5632.58
C002415,US,2025-10-09,New,1,0,283,DEV002415,156.92
C002416,CA,2025-09-04,New,1,0,819,DEV002416,123.46
C002417,DE,2021-01-09,Returning,16,0,2505,DEV002417,2505.82
C002418,NL,2024-09-18,Occasional,1,0,1192,DEV002418,53.25
C002419,FR,2025-07-22,New,2,0,255,DEV002419,292.05
C002420,NL,2023-04-03,Occasional,1,0,1493,DEV002420,45.73
C002421,IE,2020-06-17,Returning,11,0,2246,DEV002421,516.42
C002422,ES,2019-10-06,Returning,10,0,2942,DEV002422,762.15
C002423,FR,2020-06-03,Loyal,35,0,2654,DEV002423,755.21
C002424,US,2017-06-03,Loyal,79,0,3261,DEV002424,9322.64
C002425,NL,2023-08-07,Returning,14,0,1023,DEV002425,1313.78
C002426,GB,2024-02-11,Occasional,2,0,1090,DEV002426,130.99
C002427,ES,2025-07-19,New,1,0,752,DEV002427,101.35
C002428,NL,2024-01-11,Occasional,3,0,1291,DEV002428,136.32
C002429,DE,2019-08-26,Loyal,95,0,2895,DEV002429,8135.6
C002430,DE,2023-01-10,Occasional,1,0,1637,DEV002430,153.07
C002431,IE,2024-01-27,Occasional,2,0,1164,DEV002431,148.11
C002432,IT,2023-08-22,Returning,13,1,1368,DEV002432,1203.41
C002433,US,2025-10-03,New,0,0,115,DEV002433,0.0
C002434,NL,2024-10-02,Returning,18,0,945,DEV002434,2603.58
C002435,IE,2022-07-20,Occasional,6,0,1274,DEV002435,604.22
C002436,DE,2023-02-22,Occasional,1,0,1620,DEV002436,122.51
C002437,GB,2025-01-22,Occasional,6,0,692,DEV002437,786.49
C002438,ES,2024-11-04,Returning,22,1,1143,DEV002438,2298.77
C002439,GB,2025-01-27,New,0,0,783,DEV002439,0.0
C002440,DE,2024-01-08,Occasional,2,0,1164,DEV002440,180.2
C002441,CA,2022-12-02,Returning,22,0,1546,DEV002441,502.58
C002442,IT,2025-02-18,New,2,0,578,DEV002442,79.28
C002443,NL,2023-04-08,Returning,11,0,1258,DEV002443,911.33
C002444,US,2022-09-30,Loyal,96,0,1657,DEV002444,3913.05
C002445,US,2020-09-09,Returning,15,0,2615,DEV002445,1372.44
C002446,CA,2025-03-14,New,0,0,675,DEV002446,0.0
C002447,IE,2023-05-22,Occasional,5,0,1167,DEV002447,151.38
C002448,AU,2022-08-29,Occasional,5,0,1911,DEV002448,175.63
C002449,GB,2025-05-28,New,0,0,221,DEV002449,0.0
C002450,AU,2023-06-10,Occasional,6,0,1626,DEV002450,423.94
C002451,NL,2025-08-08,New,2,0,570,DEV002451,214.64
C002452,IE,2019-10-22,Returning,12,0,2568,DEV002452,412.17
C002453,CA,2023-03-10,Occasional,5,0,1543,DEV002453,458.71
C002454,GB,2022-05-08,Returning,16,0,1995,DEV002454,1119.54
C002455,IT,2023-12-30,Occasional,5,0,1133,DEV002455,712.55
C002456,NL,2023-06-11,Occasional,4,0,1027,DEV002456,414.05
C002457,CA,2019-04-21,Returning,10,0,2737,DEV002457,658.41
C002458,CA,2024-07-20,Returning,14,0,909,DEV002458,437.34
C002459,DE,2022-06-27,Occasional,3,0,1295,DEV002459,277.1
C002460,NL,2025-03-16,New,1,0,979,DEV002460,80.22
C002461,IT,2023-04-04,Returning,23,0,1272,DEV002461,2724.34
C002462,GB,2025-07-23,New,2,0,583,DEV002462,292.73
C002463,GB,2017-01-20,Loyal,52,0,3649,DEV002463,5227.8
C002464,US,2021-09-14,Returning,23,0,1624,DEV002464,2273.91
C002465,AU,2025-12-21,New,1,0,728,DEV002465,70.63
C002466,IT,2025-10-04,New,0,0,717,DEV002466,0.0
C002467,ES,2020-02-09,Returning,23,0,2851,DEV002467,3705.36
C002468,IT,2025-01-06,Occasional,2,0,417,DEV002468,279.76
C002469,ES,2023-09-21,Occasional,1,0,1166,DEV002469,109.69
C002470,NL,2019-09-30,Returning,23,0,2605,DEV002470,2189.52
C002471,GB,2023-01-04,Loyal,61,0,1124,DEV002471,9897.07
C002472,CA,2023-02-23,Occasional,4,0,1573,DEV002472,406.47
C002473,FR,2024-10-20,Occasional,5,0,942,DEV002473,330.48
C002474,AU,2025-02-14,Occasional,2,0,846,DEV002474,191.59
C002475,ES,2022-06-20,Occasional,6,0,1813,DEV002475,729.78
C002476,GB,2020-01-18,Returning,14,0,2887,DEV002476,427.61
C002477,CA,2025-02-16,New,2,0,770,DEV002477,100.46
C002478,ES,2022-03-21,Occasional,2,0,1779,DEV002478,159.75
C002479,FR,2021-12-10,Returning,7,0,2140,DEV002479,843.95
C002480,US,2024-12-30,Occasional,5,0,867,DEV002480,235.11
C002481,FR,2020-12-29,Loyal,49,0,2162,DEV002481,3042.06
C002482,US,2024-11-10,Returning,11,0,1027,DEV002482,260.62
C002483,CA,2024-12-14,Occasional,3,0,653,DEV002483,425.04
C002484,FR,2024-01-18,Returning,18,0,1152,DEV002484,1494.83
C002485,FR,2019-08-20,Loyal,59,0,3029,DEV002485,1737.85
C002486,FR,2024-03-06,Occasional,2,0,1205,DEV002486,245.22
C002487,IE,2023-09-01,Occasional,1,0,856,DEV002487,29.23
C002488,IE,2025-06-15,Occasional,2,0,828,DEV002488,49.06
C002489,ES,2025-05-10,New,1,0,583,DEV002489,102.98
C002490,FR,2022-07-10,Occasional,5,0,1868,DEV002490,498.45
C002491,DE,2025-11-20,New,2,0,579,DEV002491,219.25
C002492,IT,2025-09-10,New,2,0,429,DEV002492,112.7
C002493,DE,2024-10-05,Occasional,1,0,674,DEV002493,111.74
C002494,GB,2025-09-25,Occasional,5,0,347,DEV002494,418.05
C002495,DE,2023-02-25,Occasional,3,0,1699,DEV002495,280.54
C002496,FR,2025-06-07,New,1,0,684,DEV002496,138.48
C002497,FR,2025-09-26,New,0,0,282,DEV002497,0.0
C002498,CA,2019-06-13,Returning,15,0,2625,DEV002498,339.6
C002499,NL,2022-04-17,Occasional,6,0,1583,DEV002499,600.01
C002500,US,2017-04-25,Loyal,83,0,3608,DEV002500,7046.65
C002501,US,2024-12-26,Returning,17,0,856,DEV002501,1879.45
C002502,FR,2025-01-23,Occasional,1,0,721,DEV002502,37.26
C002503,NL,2024-01-25,Returning,8,0,1263,DEV002503,1081.93
C002504,AU,2023-11-08,Occasional,1,0,1284,DEV002504,22.23
C002505,IE,2022-06-10,Occasional,6,0,1689,DEV002505,546.14
C002506,GB,2022-10-11,Occasional,5,0,1383,DEV002506,370.25
C002507,IE,2023-08-06,Occasional,4,0,1361,DEV002507,115.26
C002508,DE,2023-06-27,Occasional,3,0,943,DEV002508,301.01
C002509,IE,2025-08-28,Occasional,2,0,601,DEV002509,273.33
C002510,NL,2022-12-27,Returning,9,0,1208,DEV002510,505.94
C002511,AU,2018-07-28,Loyal,89,0,2942,DEV002511,5780.95
C002512,GB,2020-10-03,Returning,9,0,1991,DEV002512,834.3
C002513,ES,2019-11-26,Returning,19,0,2374,DEV002513,3174.02
C002514,FR,2025-06-18,New,1,0,303,DEV002514,27.56
C002515,GB,2025-08-25,New,0,0,540,DEV002515,0.0
C002516,GB,2024-07-01,Occasional,2,0,664,DEV002516,75.65
C002517,FR,2022-04-08,Returning,10,0,1879,DEV002517,710.2
C002518,US,2024-05-30,Occasional,6,0,1038,DEV002518,523.43
C002519,US,2025-07-07,Occasional,4,0,420,DEV002519,600.66
C002520,GB,2023-03-31,Returning,15,1,1064,DEV002520,1143.16
C002521,NL,2025-03-28,Occasional,5,0,576,DEV002521,358.66
C002522,US,2024-02-25,Occasional,6,0,736,DEV002522,345.2
C002523,CA,2022-07-21,Occasional,5,0,1769,DEV002523,145.72
C002524,NL,2021-03-03,Returning,14,0,2314,DEV002524,999.72
C002525,CA,2018-11-11,Loyal,42,0,3257,DEV002525,2085.04
C002526,ES,2024-04-20,Occasional,3,0,677,DEV002526,404.06
C002527,FR,2024-05-13,Returning,11,0,748,DEV002527,885.19
C002528,DE,2025-05-10,Occasional,2,0,634,DEV002528,269.8
C002529,DE,2025-06-17,New,1,0,875,DEV002529,54.9
C002530,US,2020-05-11,Returning,15,0,2233,DEV002530,1672.17
C002531,CA,2020-01-26,Returning,7,0,2781,DEV002531,391.82
C002532,GB,2023-11-29,Returning,19,0,935,DEV002532,662.42
C002533,GB,2023-10-13,Occasional,2,0,885,DEV002533,98.36
C002534,CA,2021-01-15,Loyal,61,0,2468,DEV002534,5301.88
C002535,DE,2018-02-22,Loyal,84,0,3121,DEV002535,10376.4
C002536,CA,2019-11-04,Returning,15,0,2741,DEV002536,1243.83
C002537,IT,2020-01-19,Loyal,88,0,2330,DEV002537,1713.85
C002538,US,2025-08-10,New,0,0,552,DEV002538,0.0
C002539,AU,2023-07-31,Occasional,2,0,1043,DEV002539,46.13
C002540,FR,2025-08-25,Occasional,6,0,639,DEV002540,969.71
C002541,DE,2025-03-30,New,1,0,516,DEV002541,30.65
C002542,CA,2025-04-16,New,0,0,279,DEV002542,0.0
C002543,IT,2025-07-02,New,1,0,681,DEV002543,56.57
C002544,NL,2025-03-13,New,2,0,907,DEV002544,218.03
C002545,DE,2023-08-17,Returning,10,0,1191,DEV002545,815.46
C002546,CA,2025-03-09,Occasional,1,0,753,DEV002546,58.71
C002547,CA,2021-11-11,Returning,7,0,1653,DEV002547,765.64
C002548,CA,2025-05-02,Occasional,5,0,569,DEV002548,338.12
C002549,GB,2025-11-29,New,1,0,569,DEV002549,88.51
C002550,AU,2025-03-04,New,0,0,611,DEV002550,0.0
C002551,DE,2025-06-19,New,0,0,873,DEV002551,0.0
C002552,FR,2025-09-06,New,1,0,171,DEV002552,41.42
C002553,DE,2025-09-15,New,1,0,285,DEV002553,83.43
C002554,US,2022-11-21,Occasional,2,0,1465,DEV002554,98.53
C002555,GB,2024-05-29,Returning,11,0,614,DEV002555,503.74
C002556,FR,2021-08-02,Returning,12,0,2237,DEV002556,1665.34
C002557,ES,2025-02-06,Occasional,6,0,998,DEV002557,177.77
C002558,GB,2022-09-12,Occasional,3,0,1514,DEV002558,118.08
C002559,FR,2022-12-21,Returning,20,0,1379,DEV002559,2291.45
C002560,ES,2023-07-19,Returning,9,0,1175,DEV002560,358.94
C002561,FR,2025-04-17,Occasional,6,0,370,DEV002561,426.12
C002562,US,2025-02-07,New,2,0,767,DEV002562,127.23
C002563,FR,2025-09-18,New,1,0,752,DEV002563,22.12
C002564,GB,2025-12-10,New,2,0,116,DEV002564,199.48
C002565,DE,2023-05-12,Loyal,26,0,1423,DEV002565,3868.38
C002566,AU,2023-07-27,Occasional,2,0,1353,DEV002566,106.12
C002567,AU,2025-05-24,Occasional,1,0,858,DEV002567,121.93
C002568,GB,2025-12-29,New,0,0,710,DEV002568,0.0
C002569,IT,2020-02-05,Returning,13,0,2276,DEV002569,1219.02
C002570,IE,2025-06-29,New,2,0,764,DEV002570,195.42
C002571,IT,2024-12-25,Occasional,1,0,972,DEV002571,64.42
C002572,CA,2022-11-07,Occasional,5,0,1692,DEV002572,587.82
C002573,AU,2025-01-08,New,2,0,1024,DEV002573,43.84
C002574,DE,2023-05-01,Returning,20,0,1682,DEV002574,1577.99
C002575,GB,2025-05-26,New,2,0,674,DEV002575,310.26
C002576,GB,2020-09-05,Returning,6,0,2012,DEV002576,246.98
C002577,FR,2022-06-21,Occasional,2,0,1634,DEV002577,170.95
C002578,DE,2024-08-24,Occasional,6,0,1198,DEV002578,814.78
C002579,GB,2025-03-12,New,1,0,699,DEV002579,67.45
C002580,AU,2019-12-07,Returning,21,0,2532,DEV002580,943.73
C002581,AU,2022-01-05,Loyal,59,0,1930,DEV002581,1923.63
C002582,AU,2023-06-26,Returning,13,0,1026,DEV002582,916.09
C002583,ES,2024-09-25,Occasional,5,0,1027,DEV002583,592.72
C002584,US,2019-09-11,Returning,15,0,2819,DEV002584,1499.62
C002585,DE,2023-05-21,Occasional,2,0,1042,DEV002585,303.65
C002586,US,2025-11-24,New,1,0,141,DEV002586,93.24
C002587,NL,2023-08-14,Occasional,5,0,1012,DEV002587,123.15
C002588,GB,2025-03-19,Occasional,1,0,904,DEV002588,101.28
C002589,IT,2022-04-21,Returning,23,0,1428,DEV002589,3226.37
C002590,CA,2022-08-27,Returning,6,0,1322,DEV002590,1024.28
C002591,CA,2017-02-15,Loyal,38,0,3246,DEV002591,4562.46
C002592,CA,2019-01-29,Returning,17,0,3199,DEV002592,2031.41
C002593,AU,2025-07-13,New,2,0,308,DEV002593,111.18
C002594,CA,2023-08-25,Returning,8,0,1437,DEV002594,757.3
C002595,CA,2024-10-13,Occasional,6,0,727,DEV002595,561.91
C002596,GB,2019-06-24,Returning,14,0,2800,DEV002596,1356.23
C002597,IT,2023-03-27,Occasional,2,0,1682,DEV002597,93.81
C002598,AU,2020-11-01,Returning,5,0,2126,DEV002598,106.74
C002599,GB,2023-03-02,Occasional,1,0,1122,DEV002599,99.28
C002600,AU,2025-08-31,Occasional,1,1,278,DEV002600,136.29
C002601,FR,2023-10-14,Occasional,4,0,1278,DEV002601,470.2
C002602,IT,2022-01-16,Occasional,2,0,1533,DEV002602,78.72
C002603,ES,2023-01-03,Occasional,4,0,1339,DEV002603,220.06
C002604,FR,2021-11-04,Returning,16,0,2192,DEV002604,775.72
C002605,IT,2022-10-02,Occasional,5,0,1585,DEV002605,158.49
C002606,IE,2019-10-05,Returning,22,0,2814,DEV002606,1961.62
C002607,US,2024-04-29,Occasional,2,0,1167,DEV002607,200.27
C002608,IT,2024-04-23,Returning,24,0,1002,DEV002608,2499.25
C002609,AU,2022-09-13,Occasional,1,0,1924,DEV002609,46.81
C002610,IE,2022-04-12,Occasional,6,0,1972,DEV002610,532.15
C002611,IT,2021-04-24,Returning,16,0,1721,DEV002611,1329.58
C002612,FR,2025-09-16,New,2,1,397,DEV002612,159.16
C002613,GB,2024-04-30,Occasional,1,0,1138,DEV002613,25.55
C002614,CA,2024-03-23,Returning,15,0,923,DEV002614,329.65
C002615,IT,2025-09-27,New,2,0,415,DEV002615,232.08
C002616,CA,2022-11-03,Returning,14,0,1361,DEV002616,1060.11
C002617,IT,2023-05-03,Occasional,2,0,1589,DEV002617,109.48
C002618,FR,2025-10-27,New,1,0,282,DEV002618,82.88
C002619,GB,2025-06-23,New,2,0,518,DEV002619,239.69
C002620,ES,2019-11-29,Returning,17,0,2604,DEV002620,1741.42
C002621,ES,2022-04-12,Loyal,79,0,1507,DEV002621,3327.43
C002622,IT,2022-07-08,Returning,19,0,1632,DEV002622,1135.0
C002623,AU,2020-01-16,Returning,20,0,2536,DEV002623,1131.54
C002624,IE,2025-07-11,New,1,0,224,DEV002624,92.77
C002625,CA,2025-08-07,New,2,0,510,DEV002625,87.66
C002626,US,2019-10-04,Returning,18,0,2433,DEV002626,678.67
C002627,IE,2024-08-04,Returning,11,0,832,DEV002627,1064.16
C002628,DE,2025-11-01,New,1,0,241,DEV002628,133.02
C002629,CA,2022-10-07,Returning,6,0,1473,DEV002629,317.33
C002630,US,2022-10-06,Occasional,4,0,1288,DEV002630,118.55
C002631,NL,2023-03-09,Occasional,3,0,1343,DEV002631,222.52
C002632,GB,2024-12-09,Returning,6,0,897,DEV002632,402.24
C002633,IT,2025-06-26,New,0,0,291,DEV002633,0.0
C002634,NL,2025-04-16,New,1,0,725,DEV002634,140.3
C002635,DE,2024-11-28,Returning,22,0,978,DEV002635,1387.51
C002636,FR,2022-11-21,Occasional,5,0,1264,DEV002636,484.25
C002637,AU,2025-01-28,Occasional,2,0,818,DEV002637,279.62
C002638,IT,2025-10-29,New,1,0,758,DEV002638,72.24
C002639,CA,2022-05-30,Returning,13,0,1461,DEV002639,1286.41
C002640,FR,2024-07-07,Occasional,4,0,898,DEV002640,629.5
C002641,IE,2025-10-18,New,1,0,159,DEV002641,82.02
C002642,US,2025-01-22,New,2,0,885,DEV002642,151.27
C002643,CA,2022-06-02,Returning,24,0,1973,DEV002643,1076.43
C002644,ES,2022-03-09,Occasional,4,0,1455,DEV002644,595.01
C002645,US,2022-11-25,Occasional,3,0,1316,DEV002645,279.51
C002646,US,2021-01-13,Returning,18,0,2495,DEV002646,944.38
C002647,CA,2022-04-21,Returning,16,0,1715,DEV002647,474.1
C002648,NL,2025-10-22,New,1,0,728,DEV002648,114.7
C002649,IE,2025-02-16,New,1,0,804,DEV002649,60.73
C002650,GB,2022-06-15,Returning,8,1,1321,DEV002650,265.52
C002651,ES,2025-07-04,New,2,0,451,DEV002651,128.89
C002652,GB,2025-05-14,Occasional,6,0,340,DEV002652,382.28
C002653,CA,2025-05-31,New,1,0,748,DEV002653,100.01
