payment_id,transaction_timestamp,merchant_id,customer_id,amount,currency,processing_fee,payment_method,card_type,card_network,issuer_country,billing_country,ip_country,device_type,device_id,is_new_device,is_new_customer,is_cross_border,country_mismatch_flag,velocity_1h,authentication_used,authentication_result,risk_score,decision,authorisation_status,decline_reason,confirmed_fraud,refund_status
P0044965,2025-02-01 06:25:22,M00007,C009929,796.52,EUR,11.35,Card,Credit,Visa,GB,GB,GB,Desktop,DEV009929,0,0,1,0,1,1,Successful,34,Approve,Approved,Not Applicable,0,Not Refunded
P0023027,2025-02-01 06:29:19,M00082,C000240,70.2,EUR,1.18,Card,Debit,Mastercard,AU,AU,GB,Mobile,DEV000240,0,0,1,1,1,1,Successful,50,Approve,Approved,Not Applicable,0,Not Refunded
P0033798,2025-02-01 06:35:20,M00017,C002589,23.49,AUD,0.53,Card,Credit,Amex,IT,IT,IT,Mobile,DEV002589,0,0,1,0,1,1,Successful,35,Approve,Approved,Not Applicable,0,Not Refunded
P0002126,2025-02-01 06:43:17,M00017,C001054,57.76,AUD,1.01,Card,Debit,Visa,IT,IT,IT,Tablet,DEV001054,0,0,1,0,1,1,Successful,23,Approve,Approved,Not Applicable,0,Not Refunded
P0006651,2025-02-01 07:11:23,M00013,C005053,142.22,EUR,2.19,Card,Debit,Visa,GB,GB,GB,Mobile,DEV005053,0,0,1,0,1,1,Successful,30,Approve,Approved,Not Applicable,0,Not Refunded
P0002894,2025-02-01 07:18:02,M00055,C007609,18.55,GBP,0.46,Card,Debit,Mastercard,NL,NL,IT,Mobile,DEV007609,0,0,1,1,1,1,Successful,30,Approve,Approved,Not Applicable,0,Not Refunded
P0039354,2025-02-01 07:30:49,M00036,C008574,29.1,EUR,0.61,Card,Debit,Mastercard,GB,IT,CA,Desktop,DEV008574,0,1,1,1,1,1,Successful,41,Approve,Approved,Not Applicable,0,Not Refunded
P0029827,2025-02-01 07:31:12,M00097,C002113,29.3,AUD,0.61,Card,Debit,Visa,AU,AU,AU,Mobile,DEV002113,0,0,0,0,1,1,Successful,26,Approve,Approved,Not Applicable,0,Not Refunded
P0005860,2025-02-01 07:41:45,M00057,C008524,92.67,GBP,1.5,Card,Debit,Visa,DE,DE,DE,Mobile,DEV008524,0,0,1,0,1,1,Successful,16,Approve,Approved,Not Applicable,0,Not Refunded
P0017183,2025-02-01 08:40:49,M00062,C006942,23.19,AUD,0.52,Digital Wallet,Debit,Mastercard,FR,FR,FR,Desktop,DEV006942,0,0,1,0,1,0,Not Attempted,26,Approve,Approved,Not Applicable,0,Not Refunded
P0029343,2025-02-01 09:31:38,M00072,C001832,56.1,GBP,0.99,Digital Wallet,Debit,Visa,IT,IT,IT,Mobile,DEV001832,0,0,1,0,1,1,Successful,31,Approve,Approved,Not Applicable,0,Not Refunded
P0029535,2025-02-01 09:59:38,M00048,C001832,8.47,USD,0.32,Digital Wallet,Debit,Mastercard,IT,IT,IT,Desktop,DEV001832,0,0,1,0,2,1,Successful,30,Approve,Approved,Not Applicable,0,Not Refunded
P0032537,2025-02-01 10:09:40,M00045,C006736,102.38,GBP,1.63,Digital Wallet,Debit,Visa,ES,ES,ES,Mobile,DEV006736,0,0,1,0,1,1,Successful,38,Approve,Approved,Not Applicable,0,Not Refunded
P0020608,2025-02-01 10:19:14,M00028,C007714,24.24,AUD,0.54,Digital Wallet,Debit,Mastercard,GB,GB,GB,Desktop,NEWDEV625595,1,0,1,0,1,1,Failed,29,Approve,Declined,Authentication Failed,0,Not Refunded
P0045797,2025-02-01 10:38:11,M00005,C005085,40.26,EUR,0.76,Card,Credit,Mastercard,DE,DE,DE,Mobile,DEV005085,0,0,1,0,1,1,Successful,26,Approve,Approved,Not Applicable,0,Not Refunded
P0013844,2025-02-01 10:45:16,M00028,C000496,20.84,AUD,0.49,Card,Debit,Visa,ES,ES,ES,Mobile,DEV000496,0,0,1,0,1,1,Successful,31,Approve,Approved,Not Applicable,0,Not Refunded
P0011963,2025-02-01 10:54:29,M00023,C008762,683.42,GBP,9.77,Card,Credit,Visa,FR,FR,FR,Desktop,DEV008762,0,0,1,0,1,0,Not Attempted,27,Approve,Approved,Not Applicable,0,Not Refunded
P0049873,2025-02-01 10:55:18,M00017,C000901,33.88,AUD,0.67,Digital Wallet,Debit,Visa,GB,GB,GB,Mobile,NEWDEV077763,1,0,1,0,1,1,Successful,54,Approve,Approved,Not Applicable,0,Not Refunded
P0026389,2025-02-01 11:06:41,M00054,C000891,50.46,USD,0.91,Digital Wallet,Credit,Mastercard,GB,IT,IT,Mobile,DEV000891,0,0,1,1,1,1,Successful,57,Approve,Declined,Invalid Details,0,Not Refunded
P0048843,2025-02-01 11:25:46,M00026,C003817,459.58,EUR,6.63,Card,Debit,Visa,US,US,US,Desktop,DEV003817,0,0,1,0,1,1,Successful,30,Approve,Approved,Not Applicable,0,Not Refunded
P0028054,2025-02-01 12:11:19,M00057,C000126,98.52,GBP,1.58,Card,Debit,Mastercard,AU,AU,AU,Mobile,DEV000126,0,0,1,0,1,1,Successful,12,Approve,Approved,Not Applicable,0,Not Refunded
P0017941,2025-02-01 12:15:09,M00087,C007994,16.62,CAD,0.43,Digital Wallet,Debit,Amex,US,US,US,Mobile,DEV007994,0,0,1,0,1,1,Successful,39,Approve,Approved,Not Applicable,0,Partially Refunded
P0042996,2025-02-01 12:24:56,M00096,C008557,20.43,USD,0.49,Card,Credit,Visa,NL,AU,GB,Desktop,DEV008557,0,0,1,1,1,1,Successful,47,Approve,Approved,Not Applicable,0,Not Refunded
P0008841,2025-02-01 12:41:52,M00023,C004993,766.87,GBP,10.94,Card,Debit,Mastercard,NL,NL,NL,Tablet,DEV004993,0,0,1,0,1,1,Successful,27,Approve,Approved,Not Applicable,0,Not Refunded
P0004857,2025-02-01 13:45:42,M00017,C009728,23.71,AUD,0.53,Card,Debit,Visa,CA,CA,CA,Desktop,DEV009728,0,0,1,0,1,1,Successful,42,Approve,Approved,Not Applicable,0,Not Refunded
P0042596,2025-02-01 13:47:41,M00081,C001188,21.11,CAD,0.5,Card,Debit,Visa,ES,ES,ES,Mobile,DEV001188,0,0,1,0,1,1,Successful,12,Approve,Approved,Not Applicable,0,Not Refunded
P0013769,2025-02-01 14:12:07,M00091,C006535,150.88,EUR,2.31,Card,Debit,Visa,IE,IE,IE,Tablet,DEV006535,0,0,1,0,1,1,Successful,43,Approve,Approved,Not Applicable,0,Not Refunded
P0048525,2025-02-01 14:14:10,M00027,C007923,25.96,AUD,0.56,Card,Debit,Mastercard,CA,CA,CA,Desktop,DEV007923,0,0,1,0,1,0,Not Attempted,21,Approve,Approved,Not Applicable,0,Not Refunded
P0003195,2025-02-01 14:30:41,M00072,C008116,122.96,GBP,1.92,Card,Debit,Mastercard,DE,DE,DE,Desktop,DEV008116,0,0,1,0,1,1,Successful,40,Approve,Approved,Not Applicable,0,Not Refunded
P0038397,2025-02-01 15:56:19,M00094,C005699,28.34,GBP,0.6,Card,Debit,Visa,IT,IT,IT,Desktop,DEV005699,0,0,1,0,1,1,Successful,36,Approve,Approved,Not Applicable,0,Not Refunded
P0025935,2025-02-01 16:38:38,M00007,C005909,625.63,EUR,8.96,Card,Debit,Mastercard,GB,GB,GB,Desktop,DEV005909,0,0,1,0,1,1,Successful,41,Approve,Declined,Insufficient Funds,0,Not Refunded
P0025718,2025-02-01 17:09:14,M00015,C006918,281.66,USD,4.14,Card,Credit,Mastercard,ES,ES,ES,Tablet,DEV006918,0,0,1,0,1,1,Successful,12,Approve,Approved,Not Applicable,0,Not Refunded
P0021098,2025-02-01 17:13:32,M00048,C002916,33.67,USD,0.67,Digital Wallet,Credit,Mastercard,CA,CA,CA,Desktop,DEV002916,0,0,1,0,1,1,Successful,26,Approve,Approved,Not Applicable,0,Not Refunded
P0019830,2025-02-01 19:12:40,M00030,C002800,413.37,EUR,5.99,Bank Transfer,Not Applicable,Not Applicable,FR,FR,FR,Mobile,DEV002800,0,0,0,0,1,0,Not Attempted,7,Approve,Approved,Not Applicable,0,Not Refunded
P0008616,2025-02-01 19:22:16,M00081,C002170,20.82,CAD,0.49,Digital Wallet,Debit,Visa,ES,ES,ES,Mobile,DEV002170,0,0,1,0,1,0,Not Attempted,17,Approve,Approved,Not Applicable,0,Not Refunded
P0003552,2025-02-01 20:18:35,M00056,C003190,245.22,EUR,3.63,Card,Credit,Visa,IT,IT,IT,Tablet,DEV003190,0,0,1,0,1,0,Not Attempted,25,Approve,Approved,Not Applicable,0,Not Refunded
P0005609,2025-02-01 20:42:50,M00036,C009782,260.34,EUR,3.84,Card,Debit,Mastercard,NL,NL,NL,Desktop,DEV009782,0,0,0,0,1,1,Successful,12,Approve,Approved,Not Applicable,0,Not Refunded
P0042802,2025-02-01 20:44:05,M00028,C009716,22.5,AUD,0.52,Card,Debit,Mastercard,NL,NL,NL,Mobile,DEV009716,0,0,1,0,1,1,Successful,21,Approve,Approved,Not Applicable,0,Not Refunded
P0009657,2025-02-01 20:55:23,M00017,C006068,24.02,AUD,0.54,Digital Wallet,Debit,Mastercard,FR,FR,FR,Tablet,DEV006068,0,0,1,0,1,1,Successful,33,Approve,Approved,Not Applicable,0,Not Refunded
P0049121,2025-02-01 21:07:12,M00022,C001676,259.47,USD,3.83,Card,Credit,Visa,CA,CA,CA,Mobile,DEV001676,0,0,1,0,1,1,Successful,36,Approve,Approved,Not Applicable,0,Not Refunded
P0017070,2025-02-01 21:42:25,M00094,C003294,23.42,GBP,0.53,Card,Credit,Mastercard,DE,DE,DE,Mobile,DEV003294,0,0,1,0,1,1,Successful,37,Approve,Approved,Not Applicable,0,Not Refunded
P0002259,2025-02-01 22:01:52,M00017,C009171,57.09,AUD,1.0,Card,Credit,Visa,CA,CA,CA,Mobile,NEWDEV881054,1,0,1,0,1,1,Successful,52,Approve,Approved,Not Applicable,0,Not Refunded
P0025512,2025-02-01 22:07:52,M00048,C009895,39.88,USD,0.76,Digital Wallet,Credit,Mastercard,US,US,US,Desktop,DEV009895,0,0,0,0,1,1,Failed,18,Approve,Declined,Authentication Failed,0,Not Refunded
P0013094,2025-02-01 22:37:51,M00016,C000340,130.23,EUR,2.02,Digital Wallet,Credit,Visa,GB,GB,GB,Mobile,DEV000340,0,1,1,0,1,1,Successful,13,Approve,Approved,Not Applicable,0,Not Refunded
P0033166,2025-02-01 22:52:06,M00036,C004726,168.35,EUR,2.56,Digital Wallet,Credit,Mastercard,NL,NL,NL,Desktop,DEV004726,0,0,0,0,1,1,Successful,7,Approve,Approved,Not Applicable,0,Not Refunded
P0020201,2025-02-01 22:53:27,M00027,C003400,32.45,AUD,0.65,Digital Wallet,Debit,Mastercard,ES,ES,ES,Desktop,DEV003400,0,0,1,0,1,1,Successful,13,Approve,Approved,Not Applicable,0,Not Refunded
P0015747,2025-02-01 23:01:25,M00048,C004867,27.04,USD,0.58,Card,Debit,Amex,FR,FR,FR,Mobile,DEV004867,0,0,1,0,1,1,Successful,18,Approve,Approved,Not Applicable,0,Not Refunded
P0015974,2025-02-01 23:26:25,M00068,C004867,471.58,GBP,6.8,Card,Credit,Visa,CA,CA,IE,Desktop,DEV004867,0,0,1,1,2,1,Failed,42,Approve,Declined,Authentication Failed,0,Not Refunded
P0029884,2025-02-01 23:38:13,M00036,C000690,191.38,EUR,2.88,Digital Wallet,Debit,Mastercard,GB,GB,GB,Mobile,DEV000690,0,1,1,0,1,1,Successful,21,Approve,Approved,Not Applicable,0,Not Refunded
P0017130,2025-02-01 23:54:50,M00057,C003391,78.56,GBP,1.3,Card,Credit,Visa,GB,GB,CA,Mobile,DEV003391,0,0,0,1,1,1,Successful,21,Approve,Approved,Not Applicable,0,Not Refunded
P0014862,2025-02-02 00:26:41,M00076,C009240,17.81,EUR,0.45,Card,Debit,Visa,GB,GB,US,Mobile,DEV009240,0,0,1,1,1,0,Not Attempted,27,Approve,Approved,Not Applicable,0,Not Refunded
P0015574,2025-02-02 01:08:32,M00004,C008697,101.44,USD,1.62,Card,Credit,Visa,CA,CA,CA,Desktop,DEV008697,0,0,1,0,1,0,Not Attempted,29,Approve,Approved,Not Applicable,0,Fully Refunded
P0019717,2025-02-02 01:27:38,M00094,C001546,40.99,GBP,0.77,Card,Credit,Visa,IE,IE,IE,Mobile,NEWDEV844779,1,0,1,0,1,1,Successful,46,Approve,Approved,Not Applicable,0,Not Refunded
P0032860,2025-02-02 01:30:44,M00027,C007335,35.34,AUD,0.69,Card,Debit,Visa,CA,CA,CA,Desktop,DEV007335,0,1,1,0,1,1,Successful,26,Approve,Approved,Not Applicable,0,Not Refunded
P0038003,2025-02-02 01:33:14,M00085,C003612,40.75,AUD,0.77,Card,Credit,Mastercard,CA,CA,CA,Mobile,NEWDEV342053,1,0,1,0,1,1,Successful,25,Approve,Approved,Not Applicable,0,Not Refunded
P0047358,2025-02-02 01:34:40,M00001,C003790,43.02,EUR,0.8,Digital Wallet,Credit,Mastercard,DE,DE,DE,Tablet,DEV003790,0,0,1,0,1,0,Not Attempted,15,Approve,Approved,Not Applicable,0,Not Refunded
P0010175,2025-02-02 01:45:55,M00078,C009480,58.11,AUD,1.01,Card,Debit,Visa,GB,GB,GB,Desktop,DEV009480,0,0,1,0,1,0,Not Attempted,25,Approve,Approved,Not Applicable,0,Not Refunded
P0047493,2025-02-02 01:55:40,M00017,C003790,31.22,AUD,0.64,Card,Debit,Visa,NL,NL,NL,Desktop,DEV003790,0,0,1,0,2,1,Successful,25,Approve,Approved,Not Applicable,0,Not Refunded
P0003849,2025-02-02 02:19:37,M00023,C004936,152.99,GBP,2.34,Digital Wallet,Debit,Mastercard,DE,DE,DE,Mobile,NEWDEV291829,1,0,1,0,1,1,Successful,47,Approve,Approved,Not Applicable,0,Not Refunded
P0016195,2025-02-02 02:25:13,M00017,C005183,81.77,AUD,1.34,Card,Credit,Visa,IT,IT,IT,Desktop,DEV005183,0,0,1,0,1,1,Successful,42,Approve,Declined,Insufficient Funds,0,Not Refunded
P0044365,2025-02-02 02:47:34,M00091,C001813,215.57,EUR,3.22,Card,Credit,Visa,IT,IT,IT,Mobile,DEV001813,0,0,1,0,1,1,Successful,32,Approve,Approved,Not Applicable,0,Not Refunded
P0003055,2025-02-02 03:19:42,M00089,C008293,62.49,USD,1.07,Card,Debit,Visa,NL,NL,DE,Mobile,DEV008293,0,0,1,1,1,1,Successful,30,Approve,Approved,Not Applicable,0,Not Refunded
P0042658,2025-02-02 03:37:01,M00034,C002915,19.78,USD,0.48,Card,Debit,Visa,DE,DE,DE,Mobile,DEV002915,0,0,1,0,1,0,Not Attempted,27,Approve,Approved,Not Applicable,0,Not Refunded
P0030884,2025-02-02 03:40:21,M00081,C003771,38.79,CAD,0.74,Card,Debit,Visa,NL,NL,NL,Mobile,DEV003771,0,0,1,0,1,1,Successful,18,Approve,Approved,Not Applicable,0,Not Refunded
P0027631,2025-02-02 03:42:32,M00087,C006669,59.35,CAD,1.03,Card,Debit,Mastercard,US,US,US,Desktop,DEV006669,0,1,1,0,1,1,Successful,42,Approve,Approved,Not Applicable,0,Not Refunded
P0042702,2025-02-02 03:45:01,M00094,C002915,16.96,GBP,0.44,Digital Wallet,Debit,Mastercard,IE,DE,DE,Desktop,DEV002915,0,0,1,1,2,1,Successful,55,Approve,Approved,Not Applicable,0,Not Refunded
P0032292,2025-02-02 04:06:35,M00021,C009964,23.47,EUR,0.53,Card,Debit,Mastercard,NL,NL,NL,Desktop,DEV009964,0,0,0,0,1,0,Not Attempted,3,Approve,Approved,Not Applicable,0,Not Refunded
P0032375,2025-02-02 04:07:35,M00081,C009964,33.36,CAD,0.67,Card,Credit,Visa,FR,FR,FR,Mobile,NEWDEV372629,1,0,1,0,2,0,Not Attempted,23,Approve,Approved,Not Applicable,0,Not Refunded
P0025327,2025-02-02 04:14:20,M00084,C008842,108.94,EUR,1.73,Digital Wallet,Debit,Visa,GB,GB,IE,Desktop,DEV008842,0,0,1,1,1,1,Successful,29,Approve,Approved,Not Applicable,0,Not Refunded
P0047047,2025-02-02 04:29:05,M00028,C000922,37.53,AUD,0.73,Card,Credit,Mastercard,US,US,US,Mobile,DEV000922,0,0,1,0,1,0,Not Attempted,26,Approve,Approved,Not Applicable,0,Not Refunded
P0019415,2025-02-02 04:50:20,M00097,C003283,36.22,AUD,0.71,Digital Wallet,Credit,Visa,AU,AU,FR,Desktop,DEV003283,0,0,0,1,1,1,Successful,37,Approve,Approved,Not Applicable,1,Fully Refunded
P0013593,2025-02-02 04:51:14,M00037,C001750,44.62,EUR,0.82,Digital Wallet,Credit,Visa,NL,IT,IT,Desktop,DEV001750,0,0,1,1,1,1,Successful,54,Approve,Approved,Not Applicable,0,Not Refunded
P0046243,2025-02-02 05:28:52,M00045,C005429,93.99,GBP,1.52,Card,Credit,Visa,NL,NL,NL,Mobile,DEV005429,0,0,1,0,1,0,Not Attempted,28,Approve,Approved,Not Applicable,0,Not Refunded
P0013097,2025-02-02 05:59:04,M00086,C006848,297.08,EUR,4.36,Card,Credit,Visa,AU,AU,AU,Mobile,DEV006848,0,0,1,0,1,1,Successful,16,Approve,Approved,Not Applicable,0,Not Refunded
P0020005,2025-02-02 06:34:36,M00048,C000918,6.92,USD,0.3,Card,Credit,Visa,IE,IE,IE,Tablet,DEV000918,0,0,1,0,1,1,Successful,32,Approve,Approved,Not Applicable,0,Not Refunded
P0034373,2025-02-02 06:46:30,M00038,C005300,81.75,CAD,1.34,Bank Transfer,Not Applicable,Not Applicable,FR,FR,DE,Tablet,DEV005300,0,0,1,1,1,0,Not Attempted,36,Approve,Approved,Not Applicable,0,Not Refunded
P0046251,2025-02-02 07:26:20,M00017,C003936,22.87,AUD,0.52,Card,Credit,Visa,US,US,US,Desktop,DEV003936,0,0,1,0,1,1,Successful,47,Approve,Approved,Not Applicable,0,Not Refunded
P0037909,2025-02-02 07:54:17,M00059,C009135,126.36,USD,1.97,Card,Debit,Mastercard,FR,FR,FR,Mobile,DEV009135,0,0,1,0,1,1,Successful,42,Approve,Approved,Not Applicable,0,Not Refunded
P0004033,2025-02-02 07:59:39,M00044,C006763,384.09,EUR,5.58,Card,Debit,Visa,GB,GB,GB,Mobile,DEV006763,0,0,1,0,1,0,Not Attempted,20,Approve,Approved,Not Applicable,0,Not Refunded
P0016602,2025-02-02 08:21:02,M00036,C008060,99.91,EUR,1.6,Card,Debit,Visa,DE,DE,DE,Mobile,DEV008060,0,0,1,0,1,0,Not Attempted,23,Approve,Approved,Not Applicable,0,Not Refunded
P0046711,2025-02-02 08:28:57,M00094,C009235,15.41,GBP,0.42,Card,Credit,Mastercard,ES,ES,ES,Mobile,NEWDEV620258,1,0,1,0,1,1,Successful,44,Approve,Declined,Insufficient Funds,0,Not Refunded
P0044403,2025-02-02 08:28:58,M00024,C006255,55.16,EUR,0.97,Bank Transfer,Not Applicable,Not Applicable,GB,GB,GB,Desktop,DEV006255,0,0,1,0,1,0,Not Attempted,19,Approve,Approved,Not Applicable,0,Not Refunded
P0026079,2025-02-02 08:36:28,M00036,C004010,234.33,EUR,3.48,Card,Credit,Visa,DE,DE,DE,Desktop,DEV004010,0,0,1,0,1,1,Successful,6,Approve,Approved,Not Applicable,0,Not Refunded
P0049495,2025-02-02 09:04:16,M00065,C003413,66.03,EUR,1.12,Card,Debit,Visa,CA,CA,CA,Desktop,DEV003413,0,0,1,0,1,1,Successful,28,Approve,Approved,Not Applicable,0,Not Refunded
P0023781,2025-02-02 09:16:13,M00060,C007923,245.57,EUR,3.64,Card,Credit,Mastercard,CA,CA,CA,Mobile,DEV007923,0,0,1,0,1,0,Not Attempted,24,Approve,Approved,Not Applicable,0,Not Refunded
P0023876,2025-02-02 09:41:13,M00048,C007923,22.16,USD,0.51,Bank Transfer,Not Applicable,Not Applicable,CA,CA,CA,Mobile,DEV007923,0,0,1,0,2,0,Not Attempted,40,Approve,Declined,Issuer Decline,0,Not Refunded
P0029344,2025-02-02 09:42:32,M00095,C008946,289.94,GBP,4.26,Card,Credit,Visa,NL,NL,NL,Desktop,DEV008946,0,0,1,0,1,0,Not Attempted,27,Approve,Approved,Not Applicable,0,Not Refunded
P0025965,2025-02-02 09:55:06,M00038,C000334,96.53,CAD,1.55,Card,Credit,Visa,AU,AU,AU,Mobile,NEWDEV489576,1,0,1,0,1,1,Successful,27,Approve,Approved,Not Applicable,0,Not Refunded
P0015033,2025-02-02 10:10:08,M00017,C009550,73.17,AUD,1.22,Card,Debit,Mastercard,FR,FR,FR,Tablet,DEV009550,0,0,1,0,1,1,Successful,36,Approve,Approved,Not Applicable,0,Not Refunded
P0043435,2025-02-02 10:34:21,M00028,C009307,20.61,AUD,0.49,Card,Debit,Mastercard,NL,NL,NL,Mobile,DEV009307,0,0,1,0,1,1,Successful,12,Approve,Approved,Not Applicable,0,Not Refunded
P0033599,2025-02-02 10:37:53,M00056,C003721,474.29,EUR,6.84,Card,Debit,Mastercard,DE,DE,DE,Desktop,DEV003721,0,0,1,0,1,1,Successful,26,Approve,Approved,Not Applicable,0,Not Refunded
P0027733,2025-02-02 10:45:05,M00073,C008479,55.28,EUR,0.97,Card,Debit,Visa,NL,NL,CA,Desktop,DEV008479,0,0,1,1,1,1,Successful,43,Approve,Approved,Not Applicable,0,Not Refunded
P0049933,2025-02-02 10:48:55,M00053,C004206,37.34,EUR,0.72,Digital Wallet,Credit,Visa,DE,ES,ES,Mobile,DEV004206,0,0,1,1,1,1,Successful,60,Review,Approved,Not Applicable,0,Not Refunded
P0015058,2025-02-02 10:52:08,M00094,C009550,26.23,GBP,0.57,Card,Debit,Mastercard,FR,FR,NL,Desktop,DEV009550,0,0,1,1,2,1,Successful,55,Approve,Declined,Insufficient Funds,0,Not Refunded
P0002192,2025-02-02 11:15:06,M00094,C006869,29.02,GBP,0.61,Card,Credit,Visa,US,US,US,Mobile,NEWDEV436399,1,0,1,0,1,1,Successful,41,Approve,Approved,Not Applicable,0,Not Refunded
P0009279,2025-02-02 11:27:00,M00094,C006676,47.5,GBP,0.86,Digital Wallet,Debit,Mastercard,IE,IE,IE,Mobile,DEV006676,0,0,1,0,1,1,Successful,31,Approve,Approved,Not Applicable,0,Not Refunded
P0011745,2025-02-02 11:28:07,M00059,C007760,384.97,USD,5.59,Card,Credit,Visa,CA,CA,US,Tablet,DEV007760,0,0,1,1,1,1,Successful,52,Approve,Approved,Not Applicable,0,Not Refunded
P0027945,2025-02-02 11:30:37,M00095,C008638,175.88,GBP,2.66,Digital Wallet,Debit,Visa,FR,FR,FR,Desktop,DEV008638,0,0,1,0,1,1,Successful,39,Approve,Approved,Not Applicable,0,Not Refunded
P0006489,2025-02-02 11:35:13,M00085,C008554,49.48,AUD,0.89,Card,Debit,Visa,AU,AU,AU,Mobile,DEV008554,0,1,0,0,1,0,Not Attempted,3,Approve,Approved,Not Applicable,0,Not Refunded
P0044690,2025-02-02 11:40:49,M00028,C003445,19.5,AUD,0.47,Card,Debit,Visa,IE,IE,IE,Desktop,DEV003445,0,0,1,0,1,1,Successful,30,Approve,Declined,Insufficient Funds,0,Not Refunded
P0015408,2025-02-02 11:44:38,M00053,C007996,42.34,EUR,0.79,Card,Debit,Visa,US,US,US,Tablet,DEV007996,0,0,1,0,1,1,Successful,39,Approve,Approved,Not Applicable,0,Not Refunded
P0047340,2025-02-02 11:49:12,M00099,C005385,218.99,EUR,3.27,Card,Credit,Mastercard,AU,AU,AU,Desktop,DEV005385,0,0,1,0,1,1,Successful,19,Approve,Approved,Not Applicable,0,Not Refunded
P0048991,2025-02-02 12:12:42,M00096,C007763,45.14,USD,0.83,Digital Wallet,Debit,Visa,CA,CA,CA,Desktop,DEV007763,0,0,1,0,1,1,Successful,40,Approve,Approved,Not Applicable,0,Not Refunded
P0002332,2025-02-02 12:20:40,M00023,C009417,157.39,GBP,2.4,Digital Wallet,Debit,Visa,ES,ES,GB,Mobile,DEV009417,0,0,1,1,1,1,Successful,59,Approve,Approved,Not Applicable,0,Not Refunded
P0047705,2025-02-02 12:34:12,M00017,C004473,32.09,AUD,0.65,Card,Debit,Visa,CA,CA,CA,Tablet,DEV004473,0,0,1,0,1,0,Not Attempted,27,Approve,Approved,Not Applicable,0,Not Refunded
P0038911,2025-02-02 13:28:56,M00036,C005005,144.39,EUR,2.22,Card,Debit,Mastercard,ES,ES,ES,Desktop,DEV005005,0,0,1,0,1,1,Successful,13,Approve,Approved,Not Applicable,0,Not Refunded
P0038382,2025-02-02 14:09:58,M00023,C006921,869.38,GBP,12.37,Card,Debit,Amex,ES,ES,DE,Desktop,DEV006921,0,1,1,1,1,1,Failed,59,Approve,Declined,Authentication Failed,0,Not Refunded
P0031828,2025-02-02 14:47:46,M00043,C004941,25.13,USD,0.55,Card,Debit,Mastercard,NL,NL,NL,Desktop,DEV004941,0,0,1,0,1,1,Successful,35,Approve,Approved,Not Applicable,0,Not Refunded
P0045674,2025-02-02 15:27:52,M00007,C005511,282.0,EUR,4.15,Bank Transfer,Not Applicable,Not Applicable,IE,IE,IE,Mobile,DEV005511,0,0,1,0,1,0,Not Attempted,29,Approve,Approved,Not Applicable,0,Not Refunded
P0026237,2025-02-02 16:01:09,M00008,C001933,21.68,EUR,0.5,Card,Credit,Visa,DE,DE,DE,Mobile,DEV001933,0,0,1,0,1,0,Not Attempted,11,Approve,Approved,Not Applicable,0,Not Refunded
P0040996,2025-02-02 16:12:19,M00087,C005595,47.58,CAD,0.87,Card,Debit,Amex,ES,ES,ES,Tablet,DEV005595,0,0,1,0,1,1,Successful,26,Approve,Approved,Not Applicable,0,Not Refunded
P0039892,2025-02-02 16:24:53,M00017,C001298,48.22,AUD,0.88,Digital Wallet,Credit,Mastercard,AU,CA,CA,Desktop,DEV001298,0,0,0,1,1,1,Successful,44,Approve,Approved,Not Applicable,0,Not Refunded
P0037197,2025-02-02 17:02:55,M00048,C001590,41.37,USD,0.78,Card,Debit,Visa,CA,CA,CA,Mobile,DEV001590,0,0,1,0,1,1,Successful,24,Approve,Approved,Not Applicable,0,Not Refunded
P0037498,2025-02-02 17:19:15,M00028,C007349,59.68,AUD,1.04,Digital Wallet,Debit,Visa,AU,AU,AU,Tablet,DEV007349,0,1,0,0,1,1,Successful,31,Approve,Approved,Not Applicable,0,Not Refunded
P0015965,2025-02-02 18:35:09,M00070,C005236,49.55,USD,0.89,Card,Credit,Visa,ES,ES,ES,Desktop,DEV005236,0,0,1,0,1,0,Not Attempted,27,Approve,Approved,Not Applicable,0,Not Refunded
P0037688,2025-02-02 18:52:30,M00052,C006235,75.92,USD,1.26,Card,Debit,Visa,GB,GB,GB,Mobile,DEV006235,0,0,1,0,1,1,Successful,37,Approve,Approved,Not Applicable,0,Not Refunded
P0043498,2025-02-02 18:54:52,M00047,C007459,579.44,EUR,8.31,Card,Credit,Mastercard,ES,ES,ES,Mobile,DEV007459,0,0,1,0,1,1,Successful,3,Approve,Approved,Not Applicable,0,Not Refunded
P0022847,2025-02-02 18:58:10,M00098,C004138,44.91,CAD,0.83,Bank Transfer,Not Applicable,Not Applicable,US,US,GB,Mobile,DEV004138,0,0,1,1,1,0,Not Attempted,51,Approve,Declined,Insufficient Funds,0,Not Refunded
P0026065,2025-02-02 19:29:37,M00079,C003094,123.59,EUR,1.93,Card,Debit,Mastercard,IT,IT,IT,Mobile,DEV003094,0,0,1,0,1,0,Not Attempted,14,Approve,Approved,Not Applicable,0,Not Refunded
P0009024,2025-02-02 19:46:27,M00048,C008096,15.63,USD,0.42,Card,Debit,Visa,GB,GB,GB,Mobile,DEV008096,0,0,1,0,1,1,Successful,21,Approve,Approved,Not Applicable,0,Not Refunded
P0049738,2025-02-02 20:29:58,M00037,C005928,57.02,EUR,1.0,Bank Transfer,Not Applicable,Not Applicable,NL,NL,NL,Desktop,DEV005928,0,0,1,0,1,0,Not Attempted,29,Approve,Approved,Not Applicable,0,Not Refunded
